id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
c84a3709ab4,3786114009,"BLESSED BLOSSOMS, INC.",TOLEDO,OH,KEYBANK NATIONAL ASSOCIATION,OH,12-Jun-00,2000,3,1.0,1,4,1,1,0,N,31-Aug-00,"$37,000.00 ",$0.00 ,1
907a0cd8bec,7829353003,VANTAGE ONE COMMUNICATIONS GRO,CLEVELAND,OH,KEYBANK NATIONAL ASSOCIATION,OH,22-Nov-94,1995,1,1.0,0,0,1,0,N,Y,31-Jan-95,"$21,600.00 ",$0.00 ,1
b0cda74cb31,1959545005,"Level 5 Marketing, Inc.",COLUMBUS,OH,CALIFORNIA BANK & TRUST,CA,8-Aug-06,2006,9,1.0,1,9,0,1,Y,N,31-Aug-06,"$213,584.00 ",$0.00 ,0
9f93332df09,3468153008,"MEISTER, AYERS & MEISTER, INC.",TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,28-Jun-89,1989,6,1.0,0,0,0,0,N,N,31-Jul-89,"$225,000.00 ",$0.00 ,1
cbb71ef06cd,3613144009,COMMERCIAL OFFICE SPECIALISTS,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,2-Mar-00,2000,13,1.0,0,5,1,1,0,N,14-Jun-00,"$142,000.00 ",$0.00 ,1
9061e504000,3831655003,"RIVERVIEW SUBS, LLC",MARIETTA,OH,PEOPLES BANK NATL ASSOC,OH,26-Dec-09,2010,1,1.0,0,1,68021,2,N,N,1-Feb-10,"$35,000.00 ",$0.00 ,1
fdc7613521f,7463084006,BRICK CITY,HUBER HEIGHTS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,24-May-04,2004,2,2.0,1,2,1,1,Y,N,30-Sep-04,"$40,754.00 ",$0.00 ,1
d24fb4f025b,3215804000,THE R D THOMPSON PAPER PRODUCT,LOUDONVILLE,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,30-Sep-99,1999,30,1.0,30,30,1,2,0,N,31-Jan-00,"$255,000.00 ",$0.00 ,1
32ae2263a6d,1869594009,SIGNA STORTECH SYSTEMS INC,NORTH CANTON,OH,"READYCAP LENDING, LLC",CA,26-Feb-98,1998,20,1.0,0,0,1,0,0,N,30-Jun-98,"$1,700,000.00 ",$0.00 ,1
43902653b38,1222005002,SERGEY YEVTUKH DBA SERG TRANSP,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,8-Mar-05,2005,1,1.0,1,2,1,1,Y,N,31-Dec-05,"$42,000.00 ",$0.00 ,1
a2737fda9bc,7078944008,AMMUNOMED LLC,TOLEDO,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,31-Dec-03,2004,3,1.0,0,3,1,1,0,N,31-Jan-04,"$300,000.00 ",$0.00 ,1
fa3f34af3dd,1548845007,DECOLINE LTD.,TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,21-Nov-05,2006,12,1.0,3,15,0,1,Y,N,31-Dec-05,"$100,000.00 ",$0.00 ,0
e4d6f9e08f3,2329614006,MCGILL AUTOMOTIVE & MACHINE IN,KENT,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Sep-98,1998,14,1.0,0,0,1,0,0,N,31-Jan-99,"$319,400.00 ",$0.00 ,1
1d06a7bd796,5631724009,SPRINGDALE IGA,CINCINNATI,OH,THE HUNTINGTON NATIONAL BANK,OH,21-Aug-02,2002,30,1.0,0,30,40650,1,N,N,30-Sep-02,"$366,000.00 ",$0.00 ,1
ada4f13fa72,3636714006,SIDNEY LUMBER,SIDNEY,OH,FIRST NATL BK IN NEW BREMEN,OH,15-Mar-00,2000,6,1.0,0,0,1,2,0,Y,31-May-00,"$150,000.00 ",$0.00 ,1
a49824443f5,3662385003,Ours Garage & Wrecker Service,HEBRON,OH,THE PARK NATIONAL BANK,OH,28-Sep-09,2009,12,1.0,5,12,0,2,N,N,1-Oct-09,"$35,000.00 ",$0.00 ,1
39018aa8d10,1990415010,"MAGNIFIERS & MORE, L.L.C.",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,28-Aug-06,2006,2,1.0,1,3,0,1,N,N,30-Sep-06,"$20,000.00 ",$0.00 ,1
298dd8c6ecf,7917743002,"VELVET ICE CREAM COMPANY, INC.",UTICA,OH,COMMUNITY CAP. DEVEL CORP,OH,16-Dec-94,1995,112,1.0,12,100,1,0,N,N,10-Apr-96,"$412,000.00 ",$0.00 ,1
4d24d62cb38,8175733004,GATES LANDSCAPING,UNIVERSITY HEIGHTS,OH,THE HUNTINGTON NATIONAL BANK,OH,15-Mar-95,1995,1,1.0,0,0,1,0,N,Y,30-Apr-95,"$20,000.00 ",$0.00 ,1
329bcf07b20,3738574002,"MR. V'S CONVENIENCE, INC.",CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,12-May-00,2000,5,1.0,0,0,1,2,0,Y,31-Jul-00,"$80,000.00 ",$0.00 ,1
88ced56c28d,1244905002,"ADPRO.ORG, INC.",GROVE CITY,OH,CAPITAL ONE NATL ASSOC,VA,25-Mar-05,2005,5,1.0,1,5,1,1,N,N,30-Apr-05,"$50,000.00 ",$0.00 ,1
1f50a9268f4,8471053006,RELAX THE BACK STORE,AURORA,OH,WELLS FARGO BANK NATL ASSOC,SD,29-Jun-95,1995,1,2.0,0,0,69146,0,N,Y,31-Jan-96,"$100,000.00 ",$0.00 ,1
c41629720f5,3307766001,WYANDOT SUBWAY ENTERPRISES,POWELL,OH,THE CITIZENS BANKING COMPANY,OH,3-Jul-08,2008,35,2.0,35,0,1,2,Y,N,30-Jun-09,"$50,000.00 ",$0.00 ,1
1ce8b63734f,9367303003,"INTERSTATE CONCRETE CONVEYORS,",COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,26-Jun-96,1996,7,1.0,4,3,1,0,N,N,11-Sep-96,"$126,000.00 ",$0.00 ,1
b08c9131b7b,2620853007,"READING CONCRETE PRODUCTS, INC",CINCINNATI,OH,ACCESS BUS. DEVEL & FINANCE IN,OH,19-May-86,1986,70,1.0,0,0,0,0,N,N,7-Jan-87,"$374,000.00 ",$0.00 ,1
262315b6742,5446124004,SPOTLESS CLEANERS,CANTON,OH,KEYBANK NATIONAL ASSOCIATION,OH,6-Jun-02,2002,8,1.0,0,8,1,1,0,N,30-Jun-02,"$172,000.00 ",$0.00 ,1
f3129f3cedc,1522774005,SMOKER'S EXPRESS INC.,COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,3-Sep-97,1997,7,2.0,0,0,1,0,0,N,31-Oct-97,"$76,474.00 ",$0.00 ,1
593da0bab7d,2742984005,AIR AMERICA AERIAL ADS LTD,MILLBURY,OH,FIFTH THIRD BANK,OH,27-Jan-99,1999,5,1.0,2,5,1,0,Y,N,31-Mar-99,"$120,157.00 ",$0.00 ,1
f1afd373328,2982145006,Ben Rudick & Son Inc.,YOUNGSTOWN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,3-Mar-08,2008,26,1.0,0,26,0,1,N,N,31-Mar-08,"$1,148,000.00 ",$0.00 ,1
8d14b2b380f,2918533008,PAM WILSON/P'CHAZ RESTAURANT,TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,1-Jun-87,1987,3,2.0,0,0,0,0,N,N,4-Sep-87,"$25,000.00 ",$0.00 ,0
dd2ea1ffaf0,1812015005,"BROKEN SPOKE, LLC.",RITTMAN,OH,"FIRSTMERIT BANK, N.A.",OH,10-May-06,2006,4,2.0,2,4,0,2,Y,N,31-Jul-06,"$30,119.00 ",$0.00 ,1
c48d221f759,6860803000,BROWN PRECISION MACHINE,JAMESTOWN,OH,THE HUNTINGTON NATIONAL BANK,OH,16-May-94,1994,7,1.0,0,0,1,0,N,N,31-Jul-94,"$124,000.00 ",$0.00 ,1
2dcf841e64f,1772955010,"Cyclist Connection, Inc.",Canal Winchester,OH,THE HUNTINGTON NATIONAL BANK,OH,19-Apr-06,2006,3,1.0,1,0,0,1,Y,N,30-Apr-06,"$57,682.00 ",$0.00 ,1
1377d5eba55,1266675006,"T.E.B. Electrical Service, LLC",Columbus,OH,"BUSINESS LOAN CENTER, LLC",SC,13-Apr-05,2005,1,1.0,0,1,1,1,N,N,30-Apr-05,"$25,000.00 ",$0.00 ,0
acd3a00d75d,2089405009,DUCTS UNLIMITED LLC,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,25-Oct-06,2007,1,2.0,0,1,0,1,Y,N,31-Oct-06,"$86,056.00 ",$0.00 ,1
937c6066c54,6467874010,ALTERNATIVE SURFCE GRNDNG CORP,BRUNSWICK,OH,CASCADE CAPITAL CORPORATION,OH,3-Jul-03,2003,15,1.0,4,0,1,1,N,N,12-Nov-03,"$134,000.00 ",$0.00 ,1
a84dc49863a,8619894004,BLACKHAWK CONCRETE INC,HAMILTON,OH,THE HUNTINGTON NATIONAL BANK,OH,16-Feb-05,2005,2,2.0,0,2,1,1,0,N,31-Mar-05,"$355,000.00 ",$0.00 ,0
e394a7b5fb0,4352954000,ALPHA-OMEGA ASSEMBLY & PACKAGI,CANTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,6-Mar-01,2001,1,2.0,3,1,1,1,0,N,31-Mar-01,"$13,000.00 ",$0.00 ,1
652723ee4ae,9814133003,KENTUCKY FRIED CHICKEN OF YELL,YELLOW SPRINGS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,5-Dec-96,1997,38,1.0,0,0,45150,0,N,Y,31-Dec-96,"$80,000.00 ",$0.00 ,1
05cd5c4e9a6,3197555010,"Bellflower Investments, LLC",CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Aug-08,2008,0,2.0,20,0,0,1,N,N,31-Aug-08,"$325,500.00 ",$0.00 ,1
9a732eaee12,3212025003,"Mavec, Inc.",Madison,OH,THE HUNTINGTON NATIONAL BANK,OH,11-Sep-08,2008,0,1.0,0,0,0,2,N,N,30-Sep-08,"$10,000.00 ",$0.00 ,1
bfb13d3a9d5,2747315009,"Claude Innovative Machining, L",Tipp City,OH,THE HUNTINGTON NATIONAL BANK,OH,9-Oct-07,2008,2,1.0,0,0,0,2,Y,N,31-Oct-07,"$31,751.00 ",$0.00 ,0
ef784444d9a,6279084001,PRODIGY CONSTRUCTION MANAGEMEN,GAHANNA,OH,UNITED MIDWEST SAVINGS BANK,OH,28-Apr-03,2003,8,1.0,0,0,1,1,0,N,31-May-03,"$220,000.00 ",$0.00 ,1
99806c9ea9b,1228545001,"ALWAYS & FOREVER JEWELERS, INC",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,14-Mar-05,2005,2,1.0,1,3,1,1,Y,N,28-Feb-06,"$5,000.00 ",$0.00 ,1
8ccea5f70b9,7613834002,"ENVIRO-SOLUTIONS, LLC",WARREN,OH,SEVEN SEVENTEEN CU INC,OH,15-Jul-04,2004,3,2.0,0,0,2359,1,0,Y,31-Oct-04,"$63,750.00 ",$0.00 ,1
7a833fa8c89,5896503001,"CITIZENS RENTAL, INC. & ACTION",COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,30-Aug-93,1993,35,1.0,0,0,1,0,N,N,31-Oct-93,"$360,000.00 ",$0.00 ,1
85fdc16d3ce,4454283005,DADDYO'S EXPRESS DRIVE THRU,COLUMBUS,OH,"WESBANCO BANK, INC.",OH,13-May-91,1991,7,2.0,0,0,21725,0,N,N,31-Oct-91,"$244,800.00 ",$0.00 ,1
465531f9674,2815325004,"CLAY PASTERNACK, INC.",ROCKY RIVER,OH,CITIZENS BANK NATL ASSOC,RI,16-Nov-07,2008,1,1.0,2,3,0,1,Y,N,31-Dec-07,"$27,799.00 ",$0.00 ,1
8602c38c97d,3026065000,"Jag Graphics, LTD.",Columbus,OH,FIFTH THIRD BANK,OH,31-Mar-08,2008,9,1.0,0,9,0,1,N,N,30-Apr-08,"$157,300.00 ",$0.00 ,1
336623430ab,7046653003,THE BENNER COMPANY,CINCINNATI,OH,KEYBANK NATIONAL ASSOCIATION,OH,6-Jun-94,1994,41,1.0,0,0,1,0,N,N,25-Oct-94,"$375,000.00 ",$0.00 ,1
c7702d43a41,5303843004,"ALL SERVICE GLASS, INC.",LIMA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,12-Nov-92,1993,14,1.0,0,0,1,0,N,N,31-Jan-93,"$186,238.00 ",$0.00 ,1
baef6a93d89,6999954000,XTREME DIRT SPORTS INC,WILLIAMSBURG,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,5-Dec-03,2004,3,1.0,0,3,1,2,Y,N,31-Jan-04,"$59,141.00 ",$0.00 ,0
d3608ac380b,7122283002,"KUMLER COLLISION, INC.",LANCASTER,OH,COMMUNITY CAP. DEVEL CORP,OH,15-Jun-94,1994,36,1.0,11,25,1,0,N,N,16-Aug-95,"$199,000.00 ",$0.00 ,1
f9516e10caf,1266835006,"SIIBER MARKETING, INCORPORATED",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,13-Apr-05,2005,1,1.0,1,2,1,1,Y,N,31-May-05,"$107,088.00 ",$0.00 ,0
8418c8327dc,4997093003,HUNTER COLLISION,CAREY,OH,1ST CIT. NATL BK OF UPPER SAN,OH,31-Aug-92,1992,1,1.0,0,0,1,0,N,N,31-Jan-93,"$38,000.00 ",$0.00 ,1
69528c60231,3125175004,Cellularlink Inc,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,13-Jun-08,2008,0,1.0,0,0,0,1,Y,N,31-Jul-08,"$38,547.00 ",$0.00 ,1
a6d425c58a9,7647933010,DRY CLEANING OPERATIONS,OREGON,OH,THE HUNTINGTON NATIONAL BANK,OH,6-Oct-94,1995,21,1.0,0,0,1,0,N,Y,31-Jan-95,"$35,000.00 ",$0.00 ,1
e2a8b72d7e9,3804734001,AUTHORIZED DISTRIBUTORS MATCO,CRESTON,OH,AURORA BANK FSB,CO,22-Jun-00,2000,1,2.0,0,0,52000,2,0,Y,31-Jul-00,"$57,000.00 ",$0.00 ,1
daa8759684a,3877754008,LG MACHINE,LOUISVILLE,OH,KEYBANK NATIONAL ASSOCIATION,OH,7-Aug-00,2000,4,2.0,4,4,1,1,0,N,31-Aug-00,"$347,500.00 ",$0.00 ,0
926c73e8762,4887554005,AKNR PROPERTIES LLC,CHAGRIN FALLS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,6-Sep-01,2001,20,1.0,10,0,1,1,0,N,31-Dec-01,"$300,000.00 ",$0.00 ,1
0135531e8c7,6746034008,WALLY WAFFLE MAIN STREET,AKRON,OH,"FIRSTMERIT BANK, N.A.",OH,30-Sep-03,2003,61,1.0,0,0,1,1,0,Y,31-Oct-03,"$65,000.00 ",$0.00 ,1
6ef3ad722fe,6235694005,S & K ALLIANCE HOLDING LLC,NORTH CANTON,OH,THE HUNTINGTON NATIONAL BANK,OH,9-Apr-03,2003,1,1.0,1,0,1,1,0,N,31-May-03,"$127,100.00 ",$0.00 ,1
d3d024ee32f,7900214007,COLLEGE FOOD SERVICES LTD,TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,6-Oct-04,2005,28,1.0,0,28,1,1,Y,N,30-Nov-04,"$30,533.00 ",$0.00 ,1
0076a848383,3081156002,DESTINATION CYCLES LLC,EAST LIVERPOOL,OH,1ST NATIONAL COMMUNITY BANK,OH,29-Nov-07,2008,1,1.0,0,1,1,2,Y,N,29-Feb-08,"$41,127.00 ",$0.00 ,1
5d4f54556f7,1759394007,RENOVATORS INC,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,24-Dec-97,1998,29,1.0,4,0,1,0,0,N,13-May-98,"$121,000.00 ",$0.00 ,1
3cc08eb71db,2339185008,"Sadowski Communications, LLC",Cleveland,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,19-Mar-07,2007,3,2.0,5,3,0,1,Y,N,31-Aug-08,"$50,000.00 ",$0.00 ,1
fd93239fdfc,5323004003,"RENT-A-FLICK, INC.",COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,8-Apr-02,2002,30,1.0,0,0,1,1,N,N,31-May-02,"$185,000.00 ",$0.00 ,1
cf8a7feee18,2700525005,"KRJ MEDICAL ASSOCIATES, INC.",ASHTABULA,OH,CITIZENS BANK NATL ASSOC,RI,14-Sep-07,2007,2,1.0,0,2,0,1,Y,N,30-Nov-08,"$3,000.00 ",$0.00 ,0
fafdf2b9702,5059944003,THE REVIEW NEWSPAPERS,HUBBARD,OH,CORTLAND SAVINGS & BK. CO.,OH,21-Nov-01,2002,19,1.0,0,0,1,1,N,Y,31-Dec-01,"$125,000.00 ",$0.00 ,1
2aeda779b1f,3525183003,EGAN BROTHER'S CLOTHIER,CANTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,8-Sep-89,1989,2,2.0,0,0,1,0,N,N,31-Jan-90,"$40,000.00 ",$0.00 ,1
b7f2af8adf3,4270343005,PRECISION BICYCLE PRODUCTS INC,CANAL WINCHESTER,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,5-Oct-90,1991,1,2.0,0,0,1,0,N,N,31-Oct-90,"$28,000.00 ",$0.00 ,1
75bff28aa53,7891773001,HAIR PLUS,YOUNGSTOWN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,9-Dec-94,1995,1,1.0,0,0,1,0,N,Y,30-Apr-95,"$50,000.00 ",$0.00 ,1
5f45a3ac976,4179685004,"LARIAT TRUCKS, LTD.",NAVARRE,OH,THE HUNTINGTON NATIONAL BANK,OH,26-Jul-10,2010,0,1.0,0,0,0,1,N,N,1-Aug-10,"$25,000.00 ",$0.00 ,1
87c058d7ec8,6628964004,MY GYM CHILDREN'S FITNESS CENT,POWELL,OH,"READYCAP LENDING, LLC",CA,26-Aug-03,2003,6,2.0,6,0,56885,1,0,N,31-Mar-04,"$154,000.00 ",$0.00 ,0
b3c2577c69e,6919854006,MKBETH ENTERPRISES,WEST CARROLLTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,14-Nov-03,2004,2,1.0,0,2,1,2,Y,N,31-Jan-04,"$42,253.00 ",$0.00 ,1
acbb062fd25,7877543006,SAV-MOR SUPPLY CO.,AKRON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,6-Dec-94,1995,10,1.0,0,0,1,0,N,N,30-Apr-95,"$150,000.00 ",$0.00 ,1
81a37930f30,3853175002,RPJD Limited dba Eggfast,COLUMBUS,OH,UMPQUA BANK,OR,13-Jan-10,2010,37,1.0,12,37,0,1,N,,13-Jan-10,"$50,000.00 ",$0.00 ,0
1ae4787a342,3248636007,SUNSHINE HOSPITALITY LLC,MARYSVILLE,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,8-May-08,2008,25,2.0,0,1,38605,2,0,N,15-Oct-08,"$1,665,000.00 ",$0.00 ,1
37cc9c4d387,7005833002,PAINTTECH,WESTLAKE,OH,NATL BK & TR CO,OH,31-May-94,1994,5,1.0,0,0,1,0,N,N,31-Jul-94,"$90,000.00 ",$0.00 ,1
5b7bd7271bc,3251835002,"Mexus Holdings, Inc.",POWELL,OH,THE HUNTINGTON NATIONAL BANK,OH,29-Oct-08,2009,31,1.0,0,31,0,1,Y,N,30-Nov-08,"$746,975.00 ",$0.00 ,0
1a97516dcde,3045925004,"Dr. Richard N. McCarty, Inc.",POWELL,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,12-Apr-08,2008,3,1.0,0,3,0,2,Y,N,30-Apr-08,"$100,645.00 ",$0.00 ,0
988f8db83ab,3424804007,WALKERLY MOVING AND STORAGE IN,NORTH RIDGEVILLE,OH,THE LORAIN NATIONAL BANK,OH,30-Nov-99,2000,10,1.0,0,10,1,1,Y,N,31-Dec-99,"$25,000.00 ",$0.00 ,1
1390560b9cf,4430303004,GOLDENTOUCH DEMOS. INC.,WESTERVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,16-Apr-91,1991,8,1.0,0,0,1,0,N,N,31-Jul-91,"$200,000.00 ",$0.00 ,0
97c256edfc6,9021863010,"MILLENNIUM METALS, INC.",FRANKLIN,OH,THE HUNTINGTON NATIONAL BANK,OH,21-Feb-96,1996,3,2.0,0,0,1,0,N,N,30-Apr-96,"$300,000.00 ",$0.00 ,1
5d93fbc0d13,2359373000,PAPPAS WESTGATE LNGE/RESTAURNT,CANTON,OH,STARK DEVEL BOARD FINAN CORP,OH,12-Nov-85,1986,8,2.0,0,0,0,0,N,N,6-Aug-86,"$59,000.00 ",$0.00 ,1
c484586e4fb,4469944001,A&B BLACK OXIDE LLC,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Apr-01,2001,9,1.0,0,9,1,1,0,N,30-Jun-01,"$150,000.00 ",$0.00 ,1
d5dcb473a27,9707724004,NICK'S FAMILY RESTAURANT,ELYRIA,OH,GROWTH CAPITAL CORP.,OH,18-Jan-06,2006,14,1.0,2,14,1,1,0,N,13-Sep-06,"$87,000.00 ",$0.00 ,1
4473a5b3c4a,4613363003,"HEIL BROTHERS, INCORPORATED",KETTERING,OH,THE HUNTINGTON NATIONAL BANK,OH,22-Oct-91,1992,7,1.0,0,0,1,0,N,N,31-Jan-92,"$250,000.00 ",$0.00 ,1
3721e0500a8,5553292001,*JENKS&MEYERS CO.'AND ROB'T SU,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,22-Feb-82,1982,38,2.0,0,0,0,0,N,N,5-Jan-83,"$186,000.00 ",$0.00 ,1
3de709a9fac,2761796005,E'S GLOW,NORWALK,OH,THE CITIZENS BANKING COMPANY,OH,18-Apr-07,2007,3,1.0,3,0,1,2,0,N,31-May-07,"$90,000.00 ",$0.00 ,1
ed889642ceb,2509314007,GLENELLEN SENIOR SUITES,N. LIMA,OH,MAHONING VALLEY ECONOMIC DEVEL,OH,21-Nov-98,1999,1,2.0,39,0,1,0,N,N,14-Feb-01,"$997,000.00 ",$0.00 ,1
18f0ab063ba,4306573007,"LAN LAW, DDS, INC",CINCINNATI,OH,THE HUNTINGTON NATIONAL BANK,OH,20-Nov-90,1991,5,2.0,0,0,1,0,N,N,31-Jan-91,"$200,000.00 ",$0.00 ,1
793b685bbb0,7694054005,TWIST 27 LLC,GRANDVIEW HEIGHTS,OH,THE HUNTINGTON NATIONAL BANK,OH,13-Aug-04,2004,7,2.0,0,7,1,1,0,N,30-Sep-04,"$165,000.00 ",$0.00 ,0
eee9f1463a4,2832594010,JACK SPRATTS,CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,12-Mar-99,1999,2,2.0,0,0,1,0,0,Y,31-May-99,"$51,000.00 ",$0.00 ,1
f62c3f4b79f,5349914003,NATIONAL VIDEO LLC,CLAYTON,OH,FIFTH THIRD BANK,OH,19-Apr-02,2002,2,2.0,2,0,1,2,Y,N,31-Oct-02,"$29,973.00 ",$0.00 ,1
e8db0b41af5,1089034004,SUPER 8,WAUSEON,OH,WELLS FARGO BANK NATL ASSOC,SD,2-Apr-97,1997,7,2.0,0,0,79140,0,0,N,31-Jul-97,"$1,150,000.00 ",$0.00 ,1
9804ba194ca,3898055005,Lascala Ristorante Inc,DUBLIN,OH,U.S. BANK NATIONAL ASSOCIATION,OH,10-Feb-10,2010,80,1.0,0,80,0,1,Y,N,1-Mar-10,"$47,367.00 ",$0.00 ,1
2e320e6a9b2,7172913010,"ROYCE CRAFT BASKETS,INC.",COSHOCTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,22-Jun-94,1994,50,1.0,0,0,1,0,N,N,31-Jul-94,"$730,000.00 ",$0.00 ,1
087351f91a3,3767524008,Canal Winchester Buffalo Wild,ATHENS,OH,"WACHOVIA SBA LENDING, INC.",CA,31-May-00,2000,34,2.0,36,34,7990,1,0,N,30-Jun-00,"$559,000.00 ",$0.00 ,1
c494e5396f5,7247244001,GREAT CLIPS,EUCLID,OH,THE HUNTINGTON NATIONAL BANK,OH,9-Mar-04,2004,10,2.0,0,10,35706,1,0,N,31-May-04,"$114,200.00 ",$0.00 ,1
e670f36e235,2721625010,STEVEN COX,COLUMBUS,OH,U.S. BANK NATIONAL ASSOCIATION,OH,25-Sep-07,2007,5,1.0,0,5,0,1,Y,N,31-Oct-07,"$87,469.00 ",$0.00 ,0
140fb0a161c,8022013010,WAREHOUSE BEER & WINE,ENGLEWOOD,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,27-Jan-95,1995,30,1.0,0,0,1,0,N,N,30-Apr-95,"$100,000.00 ",$0.00 ,1
882680bbaa5,1735094006,UNIVERSITY AUTO SERVICE & BROW,COLUMBUS,OH,WELLS FARGO BANK NATL ASSOC,SD,11-Dec-97,1998,9,1.0,0,0,1,0,0,N,31-Dec-97,"$250,000.00 ",$0.00 ,1
6c4ab622017,6560354001,STONE SOLUTIONS LLC,MENTOR,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,5-Aug-03,2003,2,2.0,4,2,1,1,0,N,30-Sep-03,"$190,000.00 ",$0.00 ,1
4c6b9fcd519,6140234004,FAN TAN ASY TANNING LLC,ROCKY RIVER,OH,THE HUNTINGTON NATIONAL BANK,OH,3-Mar-03,2003,1,2.0,1,0,1,1,Y,N,30-Nov-03,"$20,000.00 ",$0.00 ,0
4871ab5f0c4,6438024003,AMERICAN BENEFITS MANAGEMENT,NORTH CANTON,OH,FIFTH THIRD BANK,OH,24-Jun-03,2003,27,1.0,0,27,1,1,0,N,30-Sep-03,"$135,000.00 ",$0.00 ,1
83ca7d105e3,2289793001,"AMERITRONICS SECURITY, INC.",MENTOR,OH,MENTOR ECONOMIC ASSISTANCE COR,OH,5-Aug-85,1985,18,1.0,0,0,0,0,N,N,4-Dec-85,"$63,000.00 ",$0.00 ,1
d31de8685ee,1355005006,"Super Suppers of Strongsville,",STRONGSVILLE,OH,"FIRSTMERIT BANK, N.A.",OH,30-Jun-05,2005,0,2.0,5,0,79153,1,N,N,30-Sep-05,"$155,000.00 ",$0.00 ,0
321a8761a4e,7638683005,"FORMS MANAGEMENT, INC.",CLEVELAND,OH,THE HUNTINGTON NATIONAL BANK,OH,30-Sep-94,1994,27,1.0,0,0,1,0,N,N,31-Oct-94,"$275,000.00 ",$0.00 ,1
39f782190f4,6677585000,Don's Quick Stop LLC,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,13-Feb-14,2014,1,1.0,0,0,0,1,N,N,13-Feb-14,"$24,000.00 ",$0.00 ,1
bac5b002e5d,1785824009,"BUCKEYE CUSTOM PALLETS, INC.",DEFIANCE,OH,FARMERS & MERCHANTS ST. BK,OH,15-Jan-98,1998,16,2.0,0,0,1,0,N,Y,28-Feb-98,"$100,000.00 ",$0.00 ,1
23e6792cce6,2141105000,"Cincinnati Print Solutions, LL",Batavia,OH,FIFTH THIRD BANK,OH,22-Nov-06,2007,4,2.0,0,4,0,2,N,N,31-Dec-06,"$297,000.00 ",$0.00 ,1
9a6af11ee75,1304155005,Robert F. Sossa,North Olmsted,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,16-May-05,2005,2,1.0,0,2,1,1,Y,N,30-Jun-05,"$29,814.00 ",$0.00 ,1
a6cfc335d98,4927065002,International Association of I,MOGADORE,OH,CITIZENS BANK NATL ASSOC,RI,25-Oct-11,2012,21,1.0,0,21,0,1,Y,N,1-Nov-11,"$269,000.00 ",$0.00 ,1
afefc0292b8,1448994002,MIRAGE TANNING CENTER,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,30-Jul-97,1997,1,2.0,0,0,1,0,0,N,30-Nov-97,"$167,614.00 ",$0.00 ,1
